Date,Open,High,Low,Close,Adj Close,Volume,close_rtn,close_ma
2023-01-31,142.699997,144.339996,142.279999,144.289993,143.677002,65874500,0.00902093006993021,143.6449965
2023-02-01,143.970001,146.610001,141.320007,145.429993,144.812164,77663600,0.007900755806398818,144.85999299999997
2023-02-02,148.899994,151.179993,148.169998,150.820007,150.179291,118339000,0.037062602347784024,148.125
2023-02-03,148.029999,157.380005,147.830002,154.5,153.843628,154357300,0.024399899411223336,152.6600035
2023-02-06,152.570007,153.100006,150.779999,151.729996,151.085388,69858300,-0.017928828478964376,153.11499799999999
2023-02-07,150.639999,155.229996,150.639999,154.649994,153.992981,83322600,0.019244698325833864,153.18999499999998
2023-02-08,153.880005,154.580002,151.169998,151.919998,151.274582,64120100,-0.017652739126520767,153.28499599999998
2023-02-09,153.779999,154.330002,150.419998,150.869995,150.22905,56007100,-0.006911552223690776,151.3949965
2023-02-10,149.460007,151.339996,149.220001,151.009995,150.598038,57450700,0.000927951247032377,150.93999499999998
2023-02-13,150.949997,154.259995,150.919998,153.850006,153.430313,62199000,0.01880677500850192,152.4300005
2023-02-14,152.119995,153.770004,150.860001,153.199997,152.782074,61707600,-0.004224952711409102,153.52500149999997
2023-02-15,153.110001,155.5,152.880005,155.330002,154.906265,65573800,0.013903427165210758,154.2649995
2023-02-16,153.509995,156.330002,153.350006,153.710007,153.29068,68167900,-0.010429376032583981,154.52000449999997
2023-02-17,152.350006,153.0,150.850006,152.550003,152.13385,59144100,-0.0075467044900986435,153.13000499999998
2023-02-21,150.199997,151.300003,148.410004,148.479996,148.074951,58867200,-0.026679822484172666,150.5149995
2023-02-22,148.869995,149.949997,147.160004,148.910004,148.503769,51011300,0.0028960668883637464,148.695
2023-02-23,150.089996,150.339996,147.240005,149.399994,148.992432,48394200,0.0032905109585519288,149.15499899999998
2023-02-24,147.110001,147.190002,145.720001,146.710007,146.309784,55469600,-0.01800526846072026,148.05500049999998
2023-02-27,147.710007,149.169998,147.449997,147.919998,147.516479,44998500,0.008247501480931785,147.3150025
2023-02-28,147.050003,149.080002,146.830002,147.410004,147.007874,50547000,-0.0034477691109757735,147.66500099999996
2023-03-01,146.830002,147.229996,145.009995,145.309998,144.913605,55479000,-0.014246020914564061,146.36000099999998
2023-03-02,144.380005,146.710007,143.899994,145.910004,145.511978,52238100,0.004129144644265725,145.61000099999998
2023-03-03,148.039993,151.110001,147.330002,151.029999,150.617996,70732300,0.035090088819407006,148.47000149999997
2023-03-06,153.789993,156.300003,153.460007,153.830002,153.41037,87558000,0.018539383026811906,152.4300005
2023-03-07,153.699997,154.029999,151.130005,151.600006,151.186447,56182000,-0.01449649594361968,152.715004
2023-03-08,152.809998,153.470001,151.830002,152.869995,152.452972,47204800,0.008377235816204198,152.23500049999998
2023-03-09,153.559998,154.539993,150.229996,150.589996,150.179184,53833600,-0.014914627294911442,151.72999549999997
2023-03-10,150.210007,150.940002,147.610001,148.5,148.094894,68572400,-0.01387871741493385,149.544998
2023-03-13,147.809998,153.139999,147.699997,150.470001,150.059525,84457100,0.013266,149.48500049999998
2023-03-14,151.279999,153.399994,150.100006,152.589996,152.173737,73695900,0.014089153890548767,151.52999849999998
2023-03-15,151.190002,153.25,149.919998,152.990005,152.572647,77167900,0.0026214628120180272,152.7900005
2023-03-16,152.160004,156.460007,151.639999,155.850006,155.42485,76161100,0.018694038215110842,154.4200055
2023-03-17,156.080002,156.740005,154.279999,155.0,154.577164,98944600,-0.005454000431671546,155.425003
2023-03-20,155.070007,157.820007,154.149994,157.399994,156.970612,73641400,0.015483832258064378,156.199997
2023-03-21,157.320007,159.399994,156.539993,159.279999,158.84549,73938300,0.011944123708162335,158.33999649999998
2023-03-22,159.300003,162.139999,157.809998,157.830002,157.399445,75701800,-0.009103446817575578,158.5550005
2023-03-23,158.830002,161.550003,157.679993,158.929993,158.496445,67622100,0.006969467059881218,158.3799975
2023-03-24,158.860001,160.339996,157.850006,160.25,159.812836,59196500,0.008305587731322728,159.58999649999998
2023-03-27,159.940002,160.770004,157.869995,158.279999,157.848206,52390300,-0.012293297971918804,159.2649995
2023-03-28,157.970001,158.490005,155.979996,157.649994,157.219925,45992200,-0.0039803197117787015,157.96499649999998
2023-03-29,159.369995,161.050003,159.350006,160.770004,160.331421,51305700,0.0197907397319661,159.20999899999998
2023-03-30,161.529999,162.470001,161.270004,162.360001,161.917084,49501700,0.009889885926730457,161.5650025
2023-03-31,162.440002,165.0,161.910004,164.899994,164.45015,68749800,0.01564420414114176,163.6299975
2023-04-03,164.270004,166.289993,164.220001,166.169998,165.71669,56976200,0.007701661893329215,165.53499599999998
2023-04-04,166.600006,166.839996,165.110001,165.630005,165.178177,46278300,-0.003249641972072337,165.90000149999997
2023-04-05,164.740005,165.050003,161.800003,163.759995,163.313263,51511700,-0.011290285235456055,164.695
2023-04-06,162.429993,164.960007,162.0,164.660004,164.210831,45390100,0.005495902708106293,164.20999949999998
2023-04-10,161.419998,162.029999,160.080002,162.029999,161.587982,47716900,-0.01597233654871033,163.34500149999997
2023-04-11,162.350006,162.360001,160.509995,160.800003,160.361343,47644200,-0.007591162177320032,161.415001
2023-04-12,161.220001,162.059998,159.779999,160.100006,159.663269,50133100,-0.004353215092912643,160.45000449999998
2023-04-13,161.630005,165.800003,161.419998,165.559998,165.108353,68445600,0.03410363394989502,162.83000199999998
2023-04-14,164.589996,166.320007,163.820007,165.210007,164.759323,49386500,-0.0021139828716355558,165.38500249999998
2023-04-17,165.089996,165.389999,164.029999,165.229996,164.779251,41516200,0.00012099146028132779,165.22000149999997
2023-04-18,166.100006,167.410004,165.649994,166.470001,166.015884,49923000,0.007504720874047521,165.84999849999997
2023-04-19,165.800003,168.160004,165.539993,167.630005,167.172714,47720200,0.0069682464890477025,167.050003
2023-04-20,166.089996,167.869995,165.559998,166.649994,166.195389,52456400,-0.0058462743588179045,167.1399995
2023-04-21,165.050003,166.449997,164.490005,165.020004,164.569839,58337300,-0.009780918443957454,165.83499899999998
2023-04-24,165.0,165.600006,163.889999,165.330002,164.878983,41949600,0.0018785480092462503,165.175003
2023-04-25,165.190002,166.309998,163.729996,163.770004,163.323242,48714100,-0.009435661895171421,164.550003
2023-04-26,163.059998,165.279999,162.800003,163.759995,163.313263,45498800,-6.11161980553776e-05,163.7649995
2023-04-27,165.190002,168.559998,165.190002,168.410004,167.950592,64902300,0.028395268331560253,166.08499949999998
2023-04-28,168.490005,169.850006,167.880005,169.679993,169.217117,55209200,0.007541054390094448,169.04499849999996
2023-05-01,169.279999,170.449997,168.639999,169.589996,169.127365,52472900,-0.0005303925254168673,169.6349945
2023-05-02,170.089996,170.350006,167.539993,168.539993,168.080231,48425700,-0.0061914206307310815,169.0649945
2023-05-03,169.5,170.919998,167.160004,167.449997,166.993195,65136000,-0.00646728399947194,167.994995
2023-05-04,164.889999,167.039993,164.309998,165.789993,165.337723,81235400,-0.009913431052494981,166.619995
2023-05-05,170.979996,174.300003,170.759995,173.570007,173.096512,113316400,0.046926921578433145,169.68
2023-05-08,172.479996,173.850006,172.110001,173.5,173.026688,55962800,-0.0004033358136581455,173.5350035
2023-05-09,173.050003,173.539993,171.600006,171.770004,171.301422,45326900,-0.009971158501440924,172.635002
2023-05-10,173.020004,174.029999,171.899994,173.559998,173.086533,53724500,0.010420876511128219,172.665001
2023-05-11,173.850006,174.589996,172.169998,173.75,173.276016,49514700,0.0010947338222484504,173.65499899999998
2023-05-12,173.619995,174.059998,171.0,172.570007,172.33728,45497800,-0.006791326618704963,173.1600035
2023-05-15,173.160004,173.210007,171.470001,172.070007,171.837967,37266700,-0.0028973748607427074,172.32000699999998
2023-05-16,171.990005,173.139999,171.800003,172.070007,171.837967,42110300,0.0,172.070007
2023-05-17,171.710007,172.929993,170.419998,172.690002,172.457123,57951600,0.003603155545870207,172.38000449999998
2023-05-18,173.0,175.240005,172.580002,175.050003,174.813934,65496700,0.013666112529201468,173.8700025
2023-05-19,176.389999,176.389999,174.940002,175.160004,174.923798,55772400,0.0006283975899159522,175.10500349999998
2023-05-22,173.979996,174.710007,173.449997,174.199997,173.965073,43570900,-0.005480743195233062,174.68000049999998
2023-05-23,173.130005,173.380005,171.279999,171.559998,171.328644,50747300,-0.015154988779936596,172.8799975
2023-05-24,171.089996,172.419998,170.520004,171.839996,171.608261,45143500,0.0016320704317098755,171.699997
2023-05-25,172.410004,173.899994,171.690002,172.990005,172.756714,56058300,0.006692324410901396,172.4150005
2023-05-26,173.320007,175.770004,173.110001,175.429993,175.19342,54835000,0.014104791776842873,174.20999899999998
2023-05-30,176.960007,178.990005,176.570007,177.300003,177.060898,55964400,0.010659579744724867,176.36499799999999
2023-05-31,177.330002,179.350006,176.759995,177.25,177.010971,99625300,-0.0002820248119228541,177.27500149999997
2023-06-01,177.699997,180.119995,176.929993,180.089996,179.847137,68901800,0.016022544428772934,178.669998
2023-06-02,181.029999,181.779999,179.259995,180.949997,180.705978,61945900,0.004775395741582367,180.5199965
2023-06-05,182.630005,184.949997,178.039993,179.580002,179.33783,121946500,-0.007571124745583635,180.2649995
2023-06-06,179.970001,180.119995,177.429993,179.210007,178.968338,64848400,-0.002060335203693864,179.39500449999997
2023-06-07,178.440002,181.210007,177.320007,177.820007,177.5802,61944600,-0.007756263298399291,178.51500699999997
2023-06-08,177.899994,180.839996,177.460007,180.570007,180.326492,50214900,0.015465076435409175,179.19500699999998
2023-06-09,181.5,182.229996,180.630005,180.960007,180.715973,48870700,0.0021598271300946603,180.76500699999997
2023-06-12,181.270004,183.889999,180.970001,183.789993,183.542145,54274900,0.015638737237670508,182.375
2023-06-13,182.800003,184.149994,182.440002,183.309998,183.06279,54929100,-0.0026116492642773714,183.5499955
2023-06-14,183.369995,184.389999,182.020004,183.949997,183.701935,57462900,0.0034913480278364606,183.6299975
2023-06-15,183.960007,186.520004,183.779999,186.009995,185.759155,65433200,0.01119868460775253,184.97999599999997
2023-06-16,186.729996,186.990005,184.270004,184.919998,184.670624,101235600,-0.005859884034726259,185.46499649999998
2023-06-20,184.410004,186.100006,184.410004,185.009995,184.760498,49799100,0.0004866807320644817,184.96499649999998
2023-06-21,184.899994,185.410004,182.589996,183.960007,183.711929,49515700,-0.005675304190997932,184.48500099999998
2023-06-22,183.740005,187.050003,183.669998,187.0,186.747818,51245300,0.016525292913257994,185.48000349999998
2023-06-23,185.550003,187.559998,185.009995,186.679993,186.428238,53079300,-0.0017112673796791933,186.83999649999998
2023-06-26,186.830002,188.050003,185.229996,185.270004,185.020157,48088700,-0.007552973285144704,185.97499849999997
2023-06-27,185.889999,188.389999,185.669998,188.059998,187.806381,50730800,0.015059070220563076,186.665001
2023-06-28,187.929993,189.899994,187.600006,189.25,188.994781,51216800,0.006327778435901044,188.65499899999998
2023-06-29,189.080002,190.070007,188.940002,189.589996,189.33432,46347300,0.001796544253632737,189.419998
2023-06-30,191.630005,194.479996,191.259995,193.970001,193.70842,85069600,0.02310251116836337,191.77999849999998
2023-07-03,193.779999,193.880005,191.759995,192.460007,192.20047,31458200,-0.007784678002862977,193.21500399999996
2023-07-05,191.570007,192.979996,190.619995,191.330002,191.071976,46920300,-0.005871375656761657,191.89500449999997
2023-07-06,189.839996,192.020004,189.199997,191.809998,191.551331,45094300,0.0025087335754065965,191.57
2023-07-07,191.410004,192.669998,190.240005,190.679993,190.422852,46778000,-0.005891272674952042,191.2449955
2023-07-10,189.259995,189.990005,187.039993,188.610001,188.355652,59922200,-0.010855842647319536,189.644997
2023-07-11,189.160004,189.300003,186.600006,188.080002,187.82637,46638100,-0.002810025964635865,188.3450015
2023-07-12,189.679993,191.699997,188.470001,189.770004,189.514084,60750200,0.008985548607129301,188.925003
2023-07-13,190.5,191.190002,189.779999,190.539993,190.283035,41342300,0.004057485291511176,190.15499849999998
2023-07-14,190.229996,191.179993,189.630005,190.690002,190.432846,41573900,0.0007872835389470811,190.6149975
2023-07-17,191.899994,194.320007,191.809998,193.990005,193.728394,50520200,0.017305590043467545,192.34000349999997
2023-07-18,193.350006,194.330002,192.419998,193.729996,193.468735,48353800,-0.0013403216315190924,193.86000049999998
2023-07-19,193.100006,198.229996,192.649994,195.100006,194.836899,80507300,0.00707174948788003,194.415001
2023-07-20,195.089996,196.470001,192.5,193.130005,192.869553,59581200,-0.01009739077096694,194.1150055
2023-07-21,194.100006,194.970001,191.229996,191.940002,191.681168,71917800,-0.006161668146800969,192.5350035
2023-07-24,193.410004,194.910004,192.25,192.75,192.490067,45377800,0.004220058307595531,192.34500099999997
2023-07-25,193.330002,194.440002,192.919998,193.619995,193.358887,37283200,0.004513592736705485,193.18499749999998
2023-07-26,193.669998,195.639999,193.320007,194.5,194.237701,47471900,0.004545010963356466,194.05999749999998
2023-07-27,196.020004,197.199997,192.550003,193.220001,192.959427,47460200,-0.006580971722365048,193.86000049999998
2023-07-28,194.669998,196.630005,194.139999,195.830002,195.565918,48291400,0.013507923540482913,194.52500149999997
2023-07-31,196.059998,196.490005,195.259995,196.449997,196.185074,38824100,0.0031659857716797024,196.1399995
2023-08-01,196.240005,196.729996,195.279999,195.610001,195.346207,35175100,-0.004275876878735652,196.02999899999998
2023-08-02,195.039993,195.179993,191.850006,192.580002,192.320297,50389300,-0.01549000043203319,194.0950015
2023-08-03,191.570007,192.369995,190.690002,191.169998,190.912201,61235200,-0.0073216532628347375,191.875
2023-08-04,185.520004,187.380005,181.919998,181.990005,181.744583,115799700,-0.04802005071946491,186.58000149999998
2023-08-07,182.130005,183.130005,177.350006,178.850006,178.60881,97576100,-0.01725368928914528,180.4200055
2023-08-08,179.690002,180.270004,177.580002,179.800003,179.557526,67823000,0.005311696774558561,179.32500449999998
2023-08-09,180.869995,180.929993,177.009995,178.190002,177.949707,60378500,-0.008954399183185857,178.9950025
2023-08-10,179.479996,180.75,177.600006,177.970001,177.729996,54686900,-0.0012346427831567697,178.08000149999998
2023-08-11,177.320007,178.619995,176.550003,177.789993,177.789993,51988100,-0.0010114513625247845,177.879997
2023-08-14,177.970001,179.690002,177.309998,179.460007,179.460007,43675600,0.00939318333850192,178.625
2023-08-15,178.880005,179.479996,177.050003,177.449997,177.449997,43622600,-0.01120032275491889,178.45500199999998
2023-08-16,177.130005,178.539993,176.5,176.570007,176.570007,46964900,-0.004959087150618546,177.010002
2023-08-17,177.139999,177.509995,173.479996,174.0,174.0,66062900,-0.01455517300851672,175.2850035
2023-08-18,172.300003,175.100006,171.960007,174.490005,174.490005,61114200,0.0028161206896550883,174.2450025
2023-08-21,175.070007,176.130005,173.740005,175.839996,175.839996,46242000,0.0077367812557516125,175.1650005
